id,Match,Team Innings,Batting Position,Batsman Name,o/n,Runs,Balls,4s,6s,Strike Rate,Winner,VictoryMargin,Ground
ODI # 4682,England Vs Sri Lanka,England,8,Luke Wright,n,1,3,0,0,33.33,Sri Lanka,8 wickets,Bengaluru
ODI # 4682,England Vs Sri Lanka,Sri Lanka,1,Upul Tharanga,n,102,122,12,1,83.60,Sri Lanka,8 wickets,Bengaluru
ODI # 4682,England Vs Sri Lanka,Sri Lanka,2,Tillakaratne Dilshan,n,108,115,10,2,93.91,Sri Lanka,8 wickets,Bengaluru
ODI # 4689,New Zealand Vs South Africa,New Zealand,1,Martin Guptill,o,1,14,0,0,7.14,South Africa,190 runs,Pune
ODI # 4689,New Zealand Vs South Africa,New Zealand,2,Brendon McCullum,o,4,4,0,0,100.00,South Africa,190 runs,Pune
ODI # 4689,New Zealand Vs South Africa,New Zealand,3,Jesse Ryder,o,83,121,8,0,68.59,South Africa,190 runs,Pune
ODI # 4689,New Zealand Vs South Africa,New Zealand,4,Ross Taylor,o,43,72,1,1,59.72,South Africa,190 runs,Pune
ODI # 4689,New Zealand Vs South Africa,New Zealand,5,Scott Styris,o,16,17,3,0,94.11,South Africa,190 runs,Pune
ODI # 4689,New Zealand Vs South Africa,New Zealand,6,Kane Williamson,n,38,41,1,1,92.68,South Africa,190 runs,Pune
ODI # 4689,New Zealand Vs South Africa,New Zealand,7,Nathan McCullum,o,6,18,0,0,33.33,South Africa,190 runs,Pune
ODI # 4689,New Zealand Vs South Africa,New Zealand,8,Jacob Oram,o,7,6,1,0,116.66,South Africa,190 runs,Pune
ODI # 4689,New Zealand Vs South Africa,New Zealand,9,Daniel Vettori,o,6,4,1,0,150.00,South Africa,190 runs,Pune
ODI # 4689,New Zealand Vs South Africa,New Zealand,10,Luke Woodcock,n,3,3,0,0,100.00,South Africa,190 runs,Pune
ODI # 4689,New Zealand Vs South Africa,South Africa,1,Hashim Amla,o,7,5,1,0,140.00,South Africa,190 runs,Pune
ODI # 4689,New Zealand Vs South Africa,South Africa,2,Graeme Smith,o,28,34,2,0,82.35,South Africa,190 runs,Pune
ODI # 4689,New Zealand Vs South Africa,South Africa,3,Jacques Kallis,o,47,75,3,0,62.66,South Africa,190 runs,Pune
ODI # 4689,New Zealand Vs South Africa,South Africa,4,AB de Villiers,o,35,40,4,0,87.50,South Africa,190 runs,Pune
ODI # 4689,New Zealand Vs South Africa,South Africa,5,Jean-Paul Duminy,o,3,12,0,0,25.00,South Africa,190 runs,Pune
ODI # 4689,New Zealand Vs South Africa,South Africa,6,Faf du Plessis,o,36,43,3,1,83.72,South Africa,190 runs,Pune
ODI # 4689,New Zealand Vs South Africa,South Africa,7,Johan Botha,o,2,10,0,0,20.00,South Africa,190 runs,Pune
ODI # 4689,New Zealand Vs South Africa,South Africa,8,Robin Peterson,o,0,5,0,0,0.00,South Africa,190 runs,Pune
ODI # 4689,New Zealand Vs South Africa,South Africa,9,Dale Steyn,o,8,18,1,0,44.44,South Africa,190 runs,Pune
ODI # 4689,New Zealand Vs South Africa,South Africa,10,Morne Morkel,o,3,17,0,0,17.64,South Africa,190 runs,Pune
ODI # 4689,New Zealand Vs South Africa,South Africa,11,Imran Tahir,n,0,1,0,0,0.00,South Africa,190 runs,Pune
ODI # 4705,Australia Vs India,Australia,1,Shane Watson,o,25,38,5,0,65.78,Australia,6 wickets,Ahmedabad
ODI # 4705,Australia Vs India,Australia,2,Brad Haddin,o,53,62,6,1,85.48,Australia,6 wickets,Ahmedabad
ODI # 4705,Australia Vs India,Australia,3,Ricky Ponting,o,104,118,7,1,88.13,Australia,6 wickets,Ahmedabad
ODI # 4705,Australia Vs India,Australia,4,Michael Clarke,o,8,19,0,0,42.10,Australia,6 wickets,Ahmedabad
ODI # 4705,Australia Vs India,Australia,5,Michael Hussey,o,3,9,0,0,33.33,Australia,6 wickets,Ahmedabad
ODI # 4705,Australia Vs India,Australia,6,Cameron White,o,12,22,0,0,54.54,Australia,6 wickets,Ahmedabad
ODI # 4705,Australia Vs India,Australia,7,David Hussey,n,38,26,3,1,146.15,Australia,6 wickets,Ahmedabad
ODI # 4705,Australia Vs India,Australia,8,Mitchell Johnson,n,6,6,0,0,100.00,Australia,6 wickets,Ahmedabad
ODI # 4705,Australia Vs India,India,1,Virender Sehwag,o,15,22,2,0,68.18,Australia,6 wickets,Ahmedabad
ODI # 4705,Australia Vs India,India,2,Sachin Tendulkar,o,53,68,7,0,77.94,Australia,6 wickets,Ahmedabad
ODI # 4705,Australia Vs India,India,3,Gautam Gambhir,o,50,64,2,0,78.12,Australia,6 wickets,Ahmedabad
ODI # 4705,Australia Vs India,India,4,Virat Kohli,o,24,33,1,0,72.72,Australia,6 wickets,Ahmedabad
ODI # 4705,Australia Vs India,India,5,Yuvraj Singh,n,57,65,8,0,87.69,Australia,6 wickets,Ahmedabad
ODI # 4705,Australia Vs India,India,6,MS Dhoni,o,7,8,1,0,87.50,Australia,6 wickets,Ahmedabad
ODI # 4705,Australia Vs India,India,7,Suresh Raina,n,34,28,2,1,121.42,Australia,6 wickets,Ahmedabad
ODI # 4144,West Indies Vs Pakistan,West Indies,1,Devon Smith,o,7,14,1,0,50.00,West Indies,7 wickets,Nottingham
ODI # 4144,West Indies Vs Pakistan,West Indies,2,Chris Gayle,o,8,9,2,0,88.88,West Indies,7 wickets,Nottingham
ODI # 4144,West Indies Vs Pakistan,West Indies,3,Ramnaresh Sarwan,o,24,68,2,0,35.29,West Indies,7 wickets,Nottingham
ODI # 4144,West Indies Vs Pakistan,West Indies,4,Darren Bravo,o,0,3,0,0,0.00,West Indies,7 wickets,Nottingham
ODI # 4144,West Indies Vs Pakistan,West Indies,5,Shivnarine Chanderpaul,n,44,106,0,1,41.50,West Indies,7 wickets,Nottingham
ODI # 4144,West Indies Vs Pakistan,West Indies,6,Kieron Pollard,o,1,7,0,0,14.28,West Indies,7 wickets,Nottingham
ODI # 4144,West Indies Vs Pakistan,West Indies,7,Devon Thomas,o,0,1,0,0,0.00,West Indies,7 wickets,Nottingham
ODI # 4144,West Indies Vs Pakistan,West Indies,8,Daren Sammy,o,1,3,0,0,33.33,West Indies,7 wickets,Nottingham
ODI # 4144,West Indies Vs Pakistan,West Indies,9,Devendra Bishoo,o,0,3,0,0,0.00,West Indies,7 wickets,Nottingham
ODI # 4144,West Indies Vs Pakistan,West Indies,10,Kemar Roach,o,16,43,2,0,37.20,West Indies,7 wickets,Nottingham
ODI # 4144,West Indies Vs Pakistan,West Indies,11,Ravi Rampaul,o,0,5,0,0,0.00,West Indies,7 wickets,Nottingham
ODI # 4144,West Indies Vs Pakistan,Pakistan,1,Kamran Akmal,n,47,61,7,0,77.04,West Indies,7 wickets,Nottingham
ODI # 4144,West Indies Vs Pakistan,Pakistan,2,Mohammad Hafeez,n,61,64,10,0,95.31,West Indies,7 wickets,Nottingham
ODI # 4175,India Vs West Indies,India,1,Gautam Gambhir,o,22,26,4,0,84.61,India,125 runs,Manchester
ODI # 4175,India Vs West Indies,India,2,Sachin Tendulkar,o,2,4,0,0,50.00,India,125 runs,Manchester
ODI # 4175,India Vs West Indies,India,3,Virat Kohli,o,59,76,5,0,77.63,India,125 runs,Manchester
ODI # 4175,India Vs West Indies,India,4,Yuvraj Singh,o,113,123,10,2,91.86,India,125 runs,Manchester
ODI # 4175,India Vs West Indies,India,5,MS Dhoni,o,22,30,1,0,73.33,India,125 runs,Manchester
ODI # 4175,India Vs West Indies,India,6,Suresh Raina,o,4,8,0,0,50.00,India,125 runs,Manchester
ODI # 4175,India Vs West Indies,India,7,Yusuf Pathan,o,11,10,1,0,110.00,India,125 runs,Manchester
ODI # 4175,India Vs West Indies,India,8,Harbhajan Singh,o,3,6,0,0,50.00,India,125 runs,Manchester
ODI # 4175,India Vs West Indies,India,9,Ravichandran Ashwin,n,10,7,1,0,142.85,India,125 runs,Manchester
ODI # 4175,India Vs West Indies,India,10,Zaheer Khan,o,5,3,1,0,166.66,India,125 runs,Manchester
ODI # 4175,India Vs West Indies,India,11,Munaf Patel,o,1,2,0,0,50.00,India,125 runs,Manchester
ODI # 4175,India Vs West Indies,West Indies,1,Devon Smith,o,81,97,7,1,83.50,India,125 runs,Manchester
ODI # 4175,India Vs West Indies,West Indies,2,Kirk Edwards,o,17,17,1,1,100.00,India,125 runs,Manchester
ODI # 4175,India Vs West Indies,West Indies,3,Darren Bravo,o,22,29,1,1,75.86,India,125 runs,Manchester
ODI # 4175,India Vs West Indies,West Indies,4,Ramnaresh Sarwan,o,39,68,3,0,57.35,India,125 runs,Manchester
ODI # 4175,India Vs West Indies,West Indies,5,Kieron Pollard,o,1,3,0,0,33.33,India,125 runs,Manchester
ODI # 4175,India Vs West Indies,West Indies,6,Devon Thomas,o,2,8,0,0,25.00,India,125 runs,Manchester
ODI # 4175,India Vs West Indies,West Indies,7,Daren Sammy,o,2,4,0,0,50.00,India,125 runs,Manchester
ODI # 4175,India Vs West Indies,West Indies,8,Andre Russell,o,0,5,0,0,0.00,India,125 runs,Manchester
ODI # 4175,India Vs West Indies,West Indies,9,Sulieman Benn,o,3,12,0,0,25.00,India,125 runs,Manchester
ODI # 4175,India Vs West Indies,West Indies,10,Devendra Bishoo,n,6,11,1,0,54.54,India,125 runs,Manchester
ODI # 4175,India Vs West Indies,West Indies,11,Ravi Rampaul,o,1,4,0,0,25.00,India,125 runs,Manchester
ODI # 3140,Zimbabwe Vs Kenya,Zimbabwe,1,Brendan Taylor,o,26,36,5,0,72.22,Zimbabwe,161 runs,Eden Gardens
ODI # 3140,Zimbabwe Vs Kenya,Zimbabwe,2,Regis Chakabva,o,9,22,1,0,40.90,Zimbabwe,161 runs,Eden Gardens
ODI # 3140,Zimbabwe Vs Kenya,Zimbabwe,3,Tatenda Taibu,o,53,74,7,0,71.62,Zimbabwe,161 runs,Eden Gardens
ODI # 3140,Zimbabwe Vs Kenya,Zimbabwe,4,Vusi Sibanda,o,61,57,7,1,107.01,Zimbabwe,161 runs,Eden Gardens
ODI # 3140,Zimbabwe Vs Kenya,Zimbabwe,5,Craig Ervine,o,66,54,9,1,122.22,Zimbabwe,161 runs,Eden Gardens
ODI # 3140,Zimbabwe Vs Kenya,Zimbabwe,6,Elton Chigumbura,o,38,41,3,2,92.68,Zimbabwe,161 runs,Eden Gardens
ODI # 3140,Zimbabwe Vs Kenya,Zimbabwe,7,Greg Lamb,n,17,10,1,1,170.00,Zimbabwe,161 runs,Eden Gardens
ODI # 3140,Zimbabwe Vs Kenya,Zimbabwe,8,Prosper Utseya,n,19,6,3,1,316.66,Zimbabwe,161 runs,Eden Gardens
ODI # 3140,Zimbabwe Vs Kenya,Kenya,1,Alex Obanda,o,23,36,4,0,63.88,Zimbabwe,161 runs,Eden Gardens
ODI # 3140,Zimbabwe Vs Kenya,Kenya,2,David Obuya,o,0,2,0,0,0.00,Zimbabwe,161 runs,Eden Gardens
ODI # 3140,Zimbabwe Vs Kenya,Kenya,3,Collins Obuya,o,1,6,0,0,16.66,Zimbabwe,161 runs,Eden Gardens
ODI # 3140,Zimbabwe Vs Kenya,Kenya,4,Steve Tikolo,o,10,14,2,0,71.42,Zimbabwe,161 runs,Eden Gardens
ODI # 3140,Zimbabwe Vs Kenya,Kenya,5,Tanmay Mishra,o,4,9,1,0,44.44,Zimbabwe,161 runs,Eden Gardens
ODI # 3140,Zimbabwe Vs Kenya,Kenya,6,Thomas Odoyo,o,14,29,2,0,48.27,Zimbabwe,161 runs,Eden Gardens
ODI # 3140,Zimbabwe Vs Kenya,Kenya,7,Rakep Patel,o,24,37,3,0,64.86,Zimbabwe,161 runs,Eden Gardens
ODI # 3140,Zimbabwe Vs Kenya,Kenya,8,Nehemiah Odhiambo,n,44,47,5,0,93.61,Zimbabwe,161 runs,Eden Gardens
ODI # 3140,Zimbabwe Vs Kenya,Kenya,9,Peter Ongondo,o,6,2,0,1,300.00,Zimbabwe,161 runs,Eden Gardens
ODI # 3140,Zimbabwe Vs Kenya,Kenya,10,Elijah Otieno,o,5,13,0,0,38.46,Zimbabwe,161 runs,Eden Gardens
ODI # 3140,Zimbabwe Vs Kenya,Kenya,11,James Ngoche,o,9,21,0,1,42.85,Zimbabwe,161 runs,Eden Gardens
ODI # 4675,Australia Vs Pakistan,Australia,1,Shane Watson,o,9,16,1,0,56.25,Australia,62 runs,Bengaluru
ODI # 4675,Australia Vs Pakistan,Australia,2,Brad Haddin,o,42,80,3,1,52.50,Australia,62 runs,Bengaluru
ODI # 4675,Australia Vs Pakistan,Australia,3,Ricky Ponting,o,19,33,2,0,57.57,Australia,62 runs,Bengaluru
ODI # 4675,Australia Vs Pakistan,Australia,4,Michael Clarke,o,34,48,2,0,70.83,Australia,62 runs,Bengaluru
ODI # 4675,Australia Vs Pakistan,Australia,5,Cameron White,o,8,18,0,0,44.44,Australia,62 runs,Bengaluru
ODI # 4675,Australia Vs Pakistan,Australia,6,Michael Hussey,o,12,22,0,0,54.54,Australia,62 runs,Bengaluru
ODI # 4675,Australia Vs Pakistan,Australia,7,Steven Smith,o,25,32,1,0,78.12,Australia,62 runs,Bengaluru
ODI # 4675,Australia Vs Pakistan,Australia,8,Mitchell Johnson,o,0,3,0,0,0.00,Australia,62 runs,Bengaluru
ODI # 4675,Australia Vs Pakistan,Australia,9,Jason Krejza,o,7,19,0,0,36.84,Australia,62 runs,Bengaluru
ODI # 4675,Australia Vs Pakistan,Australia,10,Brett Lee,o,5,8,1,0,62.50,Australia,62 runs,Bengaluru
ODI # 4675,Australia Vs Pakistan,Australia,11,Shaun Tait,n,0,1,0,0,0.00,Australia,62 runs,Bengaluru
ODI # 4675,Australia Vs Pakistan,Pakistan,1,Kamran Akmal,o,23,27,5,0,85.18,Australia,62 runs,Bengaluru
ODI # 4675,Australia Vs Pakistan,Pakistan,2,Mohammad Hafeez,o,5,8,1,0,62.50,Australia,62 runs,Bengaluru
ODI # 4675,Australia Vs Pakistan,Pakistan,3,Asad Shafiq,o,46,81,5,0,56.79,Australia,62 runs,Bengaluru
ODI # 4675,Australia Vs Pakistan,Pakistan,4,Younis Khan,o,31,42,4,0,73.80,Australia,62 runs,Bengaluru
ODI # 4675,Australia Vs Pakistan,Pakistan,5,Misbah-ul-Haq,o,0,1,0,0,0.00,Australia,62 runs,Bengaluru
ODI # 4675,Australia Vs Pakistan,Pakistan,6,Umar Akmal,n,44,59,4,1,74.57,Australia,62 runs,Bengaluru
ODI # 4675,Australia Vs Pakistan,Pakistan,7,Shahid Afridi,o,2,4,0,0,50.00,Australia,62 runs,Bengaluru
ODI # 4675,Australia Vs Pakistan,Pakistan,8,Abdul Razzaq,n,20,24,2,0,83.33,Australia,62 runs,Bengaluru
ODI # 4680,South Africa Vs Bangladesh,South Africa,1,Hashim Amla,o,51,59,6,0,86.44,South Africa,149 runs,Wankhede
ODI # 4680,South Africa Vs Bangladesh,South Africa,2,Graeme Smith,o,45,68,4,0,66.17,South Africa,149 runs,Wankhede
ODI # 4680,South Africa Vs Bangladesh,South Africa,3,Jacques Kallis,o,69,76,5,1,90.78,South Africa,149 runs,Wankhede
ODI # 4680,South Africa Vs Bangladesh,South Africa,4,Jean-Paul Duminy,o,17,22,1,0,77.27,South Africa,149 runs,Wankhede
ODI # 4680,South Africa Vs Bangladesh,South Africa,5,Faf du Plessis,o,52,52,4,1,100.00,South Africa,149 runs,Wankhede
ODI # 4680,South Africa Vs Bangladesh,South Africa,6,Morne van Wyk,o,5,5,0,0,100.00,South Africa,149 runs,Wankhede
ODI # 4680,South Africa Vs Bangladesh,South Africa,7,Johan Botha,o,12,6,2,0,200.00,South Africa,149 runs,Wankhede
ODI # 4680,South Africa Vs Bangladesh,South Africa,8,Robin Peterson,n,22,9,4,0,244.44,South Africa,149 runs,Wankhede
ODI # 4680,South Africa Vs Bangladesh,South Africa,9,Wayne Parnell,o,0,1,0,0,0.00,South Africa,149 runs,Wankhede
ODI # 4680,South Africa Vs Bangladesh,South Africa,10,Lonwabo Tsotsobe,n,4,2,1,0,200.00,South Africa,149 runs,Wankhede
ODI # 4680,South Africa Vs Bangladesh,Bangladesh,1,Tamim Iqbal,o,5,14,1,0,35.71,South Africa,149 runs,Wankhede
ODI # 4680,South Africa Vs Bangladesh,Bangladesh,2,Imrul Kayes,o,4,15,1,0,26.66,South Africa,149 runs,Wankhede
ODI # 4680,South Africa Vs Bangladesh,Bangladesh,3,Zunaed Siddique,o,2,7,0,0,28.57,South Africa,149 runs,Wankhede
ODI # 4680,South Africa Vs Bangladesh,Bangladesh,4,Shahriar Nafees,o,5,12,1,0,41.66,South Africa,149 runs,Wankhede
ODI # 4680,South Africa Vs Bangladesh,Bangladesh,5,Mushfiqur Rahim,o,3,21,0,0,14.28,South Africa,149 runs,Wankhede
ODI # 4680,South Africa Vs Bangladesh,Bangladesh,6,Shakib Al Hasan,o,30,49,4,0,61.22,South Africa,149 runs,Wankhede
ODI # 4680,South Africa Vs Bangladesh,Bangladesh,7,Mahmudullah,o,5,17,0,0,29.41,South Africa,149 runs,Wankhede
ODI # 4680,South Africa Vs Bangladesh,Bangladesh,8,Naeem Islam,o,8,20,1,0,40.00,South Africa,149 runs,Wankhede
ODI # 4680,South Africa Vs Bangladesh,Bangladesh,9,Shafiul Islam,o,0,2,0,0,0.00,South Africa,149 runs,Wankhede
ODI # 4680,South Africa Vs Bangladesh,Bangladesh,10,Abdur Razzak,o,0,2,0,0,0.00,South Africa,149 runs,Wankhede
ODI # 4680,South Africa Vs Bangladesh,Bangladesh,11,Rubel Hossain,n,8,9,2,0,88.88,South Africa,149 runs,Wankhede
ODI # 4698,Sri Lanka Vs New Zealand,Sri Lanka,1,Upul Tharanga,o,3,7,0,0,42.85,New Zealand,5 wickets,Bengaluru
ODI # 4698,Sri Lanka Vs New Zealand,Sri Lanka,2,Tillakaratne Dilshan,o,3,15,0,0,20.00,New Zealand,5 wickets,Bengaluru
ODI # 4698,Sri Lanka Vs New Zealand,Sri Lanka,3,Kumar Sangakkara,o,111,128,12,2,86.71,New Zealand,5 wickets,Bengaluru
ODI # 4698,Sri Lanka Vs New Zealand,Sri Lanka,4,Mahela Jayawardene,o,66,90,6,0,73.33,New Zealand,5 wickets,Bengaluru
ODI # 4698,Sri Lanka Vs New Zealand,Sri Lanka,5,Angelo Mathews,n,41,35,4,0,117.14,New Zealand,5 wickets,Bengaluru
ODI # 4698,Sri Lanka Vs New Zealand,Sri Lanka,6,Thilan Samaraweera,o,5,8,0,0,62.50,New Zealand,5 wickets,Bengaluru
ODI # 4698,Sri Lanka Vs New Zealand,Sri Lanka,7,Chamara Silva,o,3,5,0,0,60.00,New Zealand,5 wickets,Bengaluru
ODI # 4698,Sri Lanka Vs New Zealand,Sri Lanka,8,Nuwan Kulasekara,o,1,6,0,0,16.66,New Zealand,5 wickets,Bengaluru
ODI # 4698,Sri Lanka Vs New Zealand,Sri Lanka,9,Lasith Malinga,o,6,4,0,1,150.00,New Zealand,5 wickets,Bengaluru
ODI # 4698,Sri Lanka Vs New Zealand,Sri Lanka,10,Muthiah Muralidaran,o,7,3,0,1,233.33,New Zealand,5 wickets,Bengaluru
ODI # 4698,Sri Lanka Vs New Zealand,Sri Lanka,11,Ajantha Mendis,n,0,2,0,0,0.00,New Zealand,5 wickets,Bengaluru
ODI # 4698,Sri Lanka Vs New Zealand,New Zealand,1,Martin Guptill,o,13,23,1,0,56.52,New Zealand,5 wickets,Bengaluru
ODI # 4698,Sri Lanka Vs New Zealand,New Zealand,2,Brendon McCullum,o,14,16,2,0,87.50,New Zealand,5 wickets,Bengaluru
ODI # 4698,Sri Lanka Vs New Zealand,New Zealand,3,Jesse Ryder,o,19,23,2,0,82.60,New Zealand,5 wickets,Bengaluru
ODI # 4698,Sri Lanka Vs New Zealand,New Zealand,4,Ross Taylor,o,33,55,3,1,60.00,New Zealand,5 wickets,Bengaluru
ODI # 4698,Sri Lanka Vs New Zealand,New Zealand,5,Kane Williamson,o,5,8,0,0,62.50,New Zealand,5 wickets,Bengaluru
ODI # 4698,Sri Lanka Vs New Zealand,New Zealand,6,Scott Styris,o,6,10,0,0,60.00,New Zealand,5 wickets,Bengaluru
ODI # 4698,Sri Lanka Vs New Zealand,New Zealand,7,James Franklin,o,20,29,2,0,68.96,New Zealand,5 wickets,Bengaluru
ODI # 4698,Sri Lanka Vs New Zealand,New Zealand,8,Nathan McCullum,o,4,8,0,0,50.00,New Zealand,5 wickets,Bengaluru
ODI # 4698,Sri Lanka Vs New Zealand,New Zealand,9,Jacob Oram,n,20,27,2,0,74.07,New Zealand,5 wickets,Bengaluru
ODI # 4698,Sri Lanka Vs New Zealand,New Zealand,10,Tim Southee,o,8,8,1,0,100.00,New Zealand,5 wickets,Bengaluru
ODI # 4698,Sri Lanka Vs New Zealand,New Zealand,11,Hamish Bennett,o,0,4,0,0,0.00,New Zealand,5 wickets,Bengaluru
ODI # 3136,Netherlands Vs Ireland,Netherlands,1,Eric Szwarczynski,o,1,4,0,0,25.00,Ireland,6 wickets,Eden Gardens
ODI # 3136,Netherlands Vs Ireland,Netherlands,2,Wesley Barresi,o,44,49,4,2,89.79,Ireland,6 wickets,Eden Gardens
ODI # 3136,Netherlands Vs Ireland,Netherlands,3,Tom Cooper,o,5,5,1,0,100.00,Ireland,6 wickets,Eden Gardens
ODI # 3136,Netherlands Vs Ireland,Netherlands,4,Ryan ten Doeschate,o,106,108,13,1,98.14,Ireland,6 wickets,Eden Gardens
ODI # 3136,Netherlands Vs Ireland,Netherlands,5,Alexei Kervezee,o,12,16,2,0,75.00,Ireland,6 wickets,Eden Gardens
ODI # 3136,Netherlands Vs Ireland,Netherlands,6,Peter Borren,o,84,82,10,0,102.43,Ireland,6 wickets,Eden Gardens
ODI # 3136,Netherlands Vs Ireland,Netherlands,7,Atse Buurman,o,26,30,4,0,86.66,Ireland,6 wickets,Eden Gardens
ODI # 3136,Netherlands Vs Ireland,Netherlands,8,Mudassar Bukhari,o,11,8,0,1,137.50,Ireland,6 wickets,Eden Gardens
ODI # 3136,Netherlands Vs Ireland,Netherlands,9,Pieter Seelaar,o,0,1,0,0,0.00,Ireland,6 wickets,Eden Gardens
ODI # 3136,Netherlands Vs Ireland,Netherlands,10,Adeel Raja,o,0,0,0,0,-,Ireland,6 wickets,Eden Gardens
ODI # 3136,Netherlands Vs Ireland,Netherlands,11,Bernard Loots,n,0,0,0,0,-,Ireland,6 wickets,Eden Gardens
ODI # 3136,Netherlands Vs Ireland,Ireland,1,William Porterfield,o,68,93,10,0,73.11,Ireland,6 wickets,Eden Gardens
ODI # 3136,Netherlands Vs Ireland,Ireland,2,Paul Stirling,o,101,72,14,2,140.27,Ireland,6 wickets,Eden Gardens
ODI # 3136,Netherlands Vs Ireland,Ireland,3,Ed Joyce,o,28,33,3,0,84.84,Ireland,6 wickets,Eden Gardens
ODI # 3136,Netherlands Vs Ireland,Ireland,4,Niall O'Brien,n,57,58,7,0,98.27,Ireland,6 wickets,Eden Gardens
ODI # 3136,Netherlands Vs Ireland,Ireland,5,Gary Wilson,o,27,21,2,2,128.57,Ireland,6 wickets,Eden Gardens
ODI # 3136,Netherlands Vs Ireland,Ireland,6,Kevin O'Brien,n,15,9,0,2,166.66,Ireland,6 wickets,Eden Gardens
ODI # 4158,England Vs West Indies,England,1,Andrew Strauss,o,31,39,3,1,79.48,England,8 wickets,Southampton
ODI # 4158,England Vs West Indies,England,2,Matt Prior,o,21,21,3,0,100.00,England,8 wickets,Southampton
ODI # 4158,England Vs West Indies,England,3,Jonathan Trott,o,47,38,7,0,123.68,England,8 wickets,Southampton
ODI # 4158,England Vs West Indies,England,4,Ian Bell,o,27,48,1,0,56.25,England,8 wickets,Southampton
ODI # 4158,England Vs West Indies,England,5,Eoin Morgan,o,7,13,0,0,53.84,England,8 wickets,Southampton
ODI # 4158,England Vs West Indies,England,6,Ravi Bopara,o,4,16,0,0,25.00,England,8 wickets,Southampton
ODI # 4158,England Vs West Indies,England,7,Luke Wright,o,44,57,5,0,77.19,England,8 wickets,Southampton
ODI # 4158,England Vs West Indies,England,8,James Tredwell,o,9,20,0,0,45.00,England,8 wickets,Southampton
ODI # 4158,England Vs West Indies,England,9,Tim Bresnan,n,20,27,2,0,74.07,England,8 wickets,Southampton
ODI # 4158,England Vs West Indies,England,10,Graeme Swann,o,8,8,1,0,100.00,England,8 wickets,Southampton
ODI # 4158,England Vs West Indies,England,11,Chris Tremlett,o,3,7,0,0,42.85,England,8 wickets,Southampton
ODI # 4158,England Vs West Indies,West Indies,1,Devon Smith,o,10,27,0,0,37.03,England,8 wickets,Southampton
ODI # 4158,England Vs West Indies,West Indies,2,Chris Gayle,o,43,21,8,1,204.76,England,8 wickets,Southampton
ODI # 4158,England Vs West Indies,West Indies,3,Daren Sammy,o,41,29,2,3,141.37,England,8 wickets,Southampton
ODI # 4158,England Vs West Indies,West Indies,4,Darren Bravo,o,5,15,1,0,33.33,England,8 wickets,Southampton
ODI # 4158,England Vs West Indies,West Indies,5,Devon Thomas,o,9,20,1,0,45.00,England,8 wickets,Southampton
ODI # 4158,England Vs West Indies,West Indies,6,Ramnaresh Sarwan,o,31,68,3,0,45.58,England,8 wickets,Southampton
ODI # 4158,England Vs West Indies,West Indies,7,Kieron Pollard,o,24,27,1,2,88.88,England,8 wickets,Southampton
ODI # 4158,England Vs West Indies,West Indies,8,Andre Russell,o,49,46,2,3,106.52,England,8 wickets,Southampton
ODI # 4158,England Vs West Indies,West Indies,9,Sulieman Benn,o,2,12,0,0,16.66,England,8 wickets,Southampton
ODI # 4158,England Vs West Indies,West Indies,10,Kemar Roach,o,0,2,0,0,0.00,England,8 wickets,Southampton
ODI # 4158,England Vs West Indies,West Indies,11,Devendra Bishoo,n,0,1,0,0,0.00,England,8 wickets,Southampton
ODI # 3134,Canada Vs Australia,Canada,1,Hiral Patel,o,54,45,5,3,120.00,Australia,7 wickets,Bengaluru
ODI # 3134,Canada Vs Australia,Canada,2,John Davison,o,14,12,3,0,116.66,Australia,7 wickets,Bengaluru
ODI # 3134,Canada Vs Australia,Canada,3,Zubin Surkari,o,34,69,2,0,49.27,Australia,7 wickets,Bengaluru
ODI # 3134,Canada Vs Australia,Canada,4,Ashish Bagai,o,39,55,6,0,70.90,Australia,7 wickets,Bengaluru
ODI # 3134,Canada Vs Australia,Canada,5,Jimmy Hansra,o,3,4,0,0,75.00,Australia,7 wickets,Bengaluru
ODI # 3134,Canada Vs Australia,Canada,6,Rizwan Cheema,o,2,2,0,0,100.00,Australia,7 wickets,Bengaluru
ODI # 3134,Canada Vs Australia,Canada,7,Nitish Kumar,o,7,18,0,0,38.88,Australia,7 wickets,Bengaluru
ODI # 3134,Canada Vs Australia,Canada,8,Karl Whatham,o,18,41,2,0,43.90,Australia,7 wickets,Bengaluru
ODI # 3134,Canada Vs Australia,Canada,9,Harvir Baidwan,o,17,14,3,0,121.42,Australia,7 wickets,Bengaluru
ODI # 3134,Canada Vs Australia,Canada,10,Balaji Rao,o,5,12,0,0,41.66,Australia,7 wickets,Bengaluru
ODI # 3134,Canada Vs Australia,Canada,11,Henry Osinde,n,2,3,0,0,66.66,Australia,7 wickets,Bengaluru
ODI # 3134,Canada Vs Australia,Australia,1,Shane Watson,o,94,90,9,4,104.44,Australia,7 wickets,Bengaluru
ODI # 3134,Canada Vs Australia,Australia,2,Brad Haddin,o,88,84,11,2,104.76,Australia,7 wickets,Bengaluru
ODI # 3134,Canada Vs Australia,Australia,3,Ricky Ponting,o,7,15,0,0,46.66,Australia,7 wickets,Bengaluru
ODI # 3134,Canada Vs Australia,Australia,4,Michael Clarke,n,16,17,3,0,94.11,Australia,7 wickets,Bengaluru
ODI # 3134,Canada Vs Australia,Australia,5,Cameron White,n,4,3,1,0,133.33,Australia,7 wickets,Bengaluru
